Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
"Uyi Amma - From ""Azaad""","Uyi Amma (From ""Azaad"")",Amit Trivedi;Madhubanti Bagchi;Amitabh Bhattacharya,4/1/25,253833,74,FALSE,"bollywood,hindi pop,gujarati garba,desi,bangla pop",0.723,0.818,11,-6.563,0,0.115,0.518,0.00109,0.12,0.826,90.002,4
"Yendi Vittu Pona - From ""Dragon""","Yendi Vittu Pona (From ""Dragon"")",Leon James;Silambarasan TR;KO. Sesha,28/1/25,258620,59,FALSE,"tamil pop,kollywood,tollywood,telugu pop,tamil dance,tamil hip hop",0.645,0.748,5,-6.547,0,0.149,0.567,0.00000303,0.106,0.606,173.983,4
Kaadhal Vaithu,Deepavali (Original Motion Picture Soundtrack),Yuvan Shankar Raja;Na.Muthukumar;Vijay Yesudas,5/1/07,309000,50,FALSE,"tamil pop,kollywood,tamil dance,tamil hip hop,malayalam pop,mollywood",0.68,0.647,10,-11.74,0,0.0365,0.031,0.121,0.194,0.659,100.219,4
Kalloorum,Veera Dheera Sooran (Original Motion Picture Soundtrack),G. V. Prakash;Haricharan;Shweta Mohan,20/3/25,212210,59,FALSE,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,mollywood,telugu pop,malayalam pop,kannada pop",0.727,0.653,5,-7.439,0,0.048,0.398,0.000012,0.208,0.629,95.005,4
Aaathi Adi Aaathi,Veera Dheera Sooran (Original Motion Picture Soundtrack),G. V. Prakash;Sadhika K R,20/3/25,164400,31,FALSE,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood",0.933,0.691,0,-7.405,1,0.145,0.236,0.00204,0.0986,0.728,100.018,4
Ayla Allela,Veera Dheera Sooran (Original Motion Picture Soundtrack),G. V. Prakash;Velmurugan,20/3/25,183875,42,FALSE,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood",0.449,0.811,2,-6.494,1,0.19,0.043,0,0.232,0.51,139.965,4
"Vaa Kannamma - From ""Once More""","Vaa Kannamma (From ""Once More"")",Hesham Abdul Wahab;Uthara Unnikrishnan;Vignesh Srikanth,10/1/25,284307,58,FALSE,"mollywood,malayalam pop,tollywood,telugu pop,devotional,bhajan,tamil pop,kollywood",0.624,0.856,9,-7.014,1,0.133,0.367,0.000818,0.115,0.711,130.013,4
"King of Thugs (From ""Thug Life"") (Tamil)","King of Thugs (From ""Thug Life"") (Tamil)",A.R. Rahman,22/4/25,173983,33,FALSE,"tamil pop,kollywood,bollywood,sufi,hindi pop,desi",0.241,0.421,0,-11.419,1,0.0489,0.0705,0.221,0.112,0.0377,70.072,4
"Sugar Baby (From ""Thug Life"") (Tamil)","Sugar Baby (From ""Thug Life"") (Tamil)",A.R. Rahman;Alexandra Joy;Shuba;Sarath Santosh;Siva Ananth,21/5/25,199440,45,FALSE,"tamil pop,kollywood,bollywood,sufi,hindi pop,desi,devotional,telugu pop,tollywood",0.788,0.579,9,-9.169,1,0.0771,0.0733,0.00581,0.0425,0.788,140.02,4
Lose Yourself,Curtain Call: The Hits (Deluxe Edition),Eminem,6/12/05,326466,79,TRUE,"rap,hip hop",0.692,0.744,2,-4.565,1,0.257,0.00868,0.000423,0.359,0.0612,171.374,4
Oru Poiyavathu,Jodi (Original Motion Picture Soundtrack),Srinivas;Sujatha;A.R. Rahman;Vairamuthu,19/4/99,360962,41,FALSE,"tamil pop,tollywood,kollywood,malayalam pop,telugu pop,mollywood,bollywood,sufi,hindi pop,desi,tamil dance",0.623,0.743,4,-5.288,0,0.036,0.252,0.000012,0.0964,0.572,90.009,4
Muththa Mazhai,Thug Life (Tamil),A.R. Rahman;Dhee;Siva Ananth,4/6/25,241223,51,FALSE,"tamil pop,kollywood,bollywood,sufi,hindi pop,desi,tamil dance,tollywood",0.789,0.726,2,-8.574,1,0.0392,0.39,0.0000399,0.0424,0.539,112.048,3
Vinveli Nayaga,Thug Life (Tamil),A.R. Rahman;Shruti Haasan;A. R. Ameen;Karthik Netha;Prashanth Venkat,4/6/25,274531,46,FALSE,"tamil pop,kollywood,bollywood,sufi,hindi pop,desi,tollywood",0.521,0.862,5,-7.289,0,0.0465,0.0128,0.00209,0.16,0.29,79.514,4
Anju Vanna Poove,Thug Life (Tamil),A.R. Rahman;Charulatha Mani;Karthik Netha,4/6/25,277113,48,FALSE,"tamil pop,kollywood,bollywood,sufi,hindi pop,desi,tamil dance",0.395,0.339,7,-13.925,1,0.0343,0.835,0.0361,0.083,0.144,162.017,4
"Aaya Re Toofan (From ""Chhaava"")",Chhaava (Original Motion Picture Soundtrack),A.R. Rahman;Vaishali Samant;Irshad Kamil;Kshitij Patwardhan,13/2/25,279659,49,FALSE,"tamil pop,kollywood,bollywood,sufi,hindi pop,desi,marathi pop,desi pop,gujarati garba",0.478,0.709,11,-7.79,0,0.254,0.217,0.000185,0.162,0.27,110.044,4
"Jaane Tu (From ""Chhaava"")",Chhaava (Original Motion Picture Soundtrack),A.R. Rahman;Arijit Singh;Irshad Kamil,13/2/25,284721,45,FALSE,"tamil pop,kollywood,bollywood,sufi,hindi pop,desi,bangla pop",0.442,0.377,0,-8.293,1,0.0284,0.773,0.000032,0.117,0.146,131.785,3
Kadhaippoma,Oh My Kadavule (Original Motion Picture Soundtrack),Leon James;Sid Sriram;Ko Sesha,7/2/20,282208,54,FALSE,"tamil pop,kollywood,tollywood,telugu pop",0.576,0.572,7,-6.692,1,0.0407,0.457,0.00000442,0.261,0.181,89.999,4
Ve Haaniyaan,Ve Haaniyaan,Danny;Avvy Sra;Sagar,19/1/24,240000,72,FALSE,"punjabi pop,punjabi hip hop,bhangra",0.786,0.54,2,-5.622,1,0.0264,0.824,0.0000431,0.123,0.82,108.032,4
Ae Ajnabi,Dil Se (Original Motion Picture Soundtrack),Udit Narayan;Mahalakshmi Iyer,8/7/98,349493,58,FALSE,"bollywood,hindi pop,desi",0.726,0.323,11,-12.599,0,0.0372,0.588,0,0.0951,0.481,121.958,4
"Hi Sonna Pothum (From ""Comali"")","Hi Sonna Pothum (From ""Comali"")",Hiphop Tamizha;Kaushik Krish;Pradeep Ranganathan,31/7/19,230430,56,FALSE,"tamil hip hop,tamil pop,kollywood,tamil dance,tamil indie",0.483,0.693,0,-6.646,0,0.0908,0.285,0.00000227,0.117,0.648,183.954,4
Muththa Mazhai (Reprise),Thug Life (Tamil),A.R. Rahman;Chinmayi;Siva Ananth,4/6/25,240264,68,FALSE,"tamil pop,kollywood,bollywood,sufi,hindi pop,desi,tollywood,marathi pop,telugu pop",0.74,0.709,2,-8.487,1,0.0459,0.394,0,0.0348,0.587,111.997,3
Naani Koni,Maattrraan (Original Motion Picture Soundtrack),Harris Jayaraj;Vijay Prakash;Karthik;Shreya Ghoshal;Shekhinah Shawn Jazeel;Viveka,10/8/12,326986,54,FALSE,"tamil pop,kollywood,tamil dance,kannada pop,sandalwood,tollywood,telugu pop,malayalam pop,mollywood,bollywood,hindi pop,desi,marathi pop,bangla pop",0.741,0.652,2,-7.066,0,0.0335,0.356,0.00272,0.391,0.578,109.989,4
Rettai Kathirae,Maattrraan (Original Motion Picture Soundtrack),Harris Jayaraj;Krishh;MK Balaji;Mili Nair,10/8/12,290200,49,FALSE,"tamil pop,kollywood,tamil dance,telugu pop",0.868,0.568,0,-7.052,1,0.134,0.0702,0,0.0854,0.527,105.958,4
Theeyae Theeyae,Maattrraan (Original Motion Picture Soundtrack),Harris Jayaraj;Franko;Aalaap Raju;Sathyan;Charulatha Mani;Suchitra;Pa. Vijay,10/8/12,325226,59,FALSE,"tamil pop,kollywood,tamil dance,tollywood,telugu pop,tamil hip hop",0.789,0.851,1,-6.831,0,0.0376,0.0726,0.0000107,0.101,0.598,107.005,4
Yaaro Yaaro,Maattrraan (Original Motion Picture Soundtrack),Harris Jayaraj;Karthik;Priya Hemesh;Thamarai,10/8/12,336666,58,FALSE,"tamil pop,kollywood,tamil dance,telugu pop,tollywood,kannada pop,malayalam pop,mollywood",0.702,0.44,4,-10.756,0,0.0913,0.677,0.0000012,0.0855,0.448,147.073,4
Kaal Mulaitha Poovae,Maattrraan (Original Motion Picture Soundtrack),Harris Jayaraj;Javed Ali;Mahalakshmi Iyer;Nincy Vincent;Madhan Karky,10/8/12,330320,53,FALSE,"tamil pop,kollywood,tamil dance,sufi,bollywood,hindi pop,qawwali,desi,desi pop",0.783,0.651,2,-6.753,0,0.0614,0.279,0.0000956,0.0555,0.658,113.973,4
"Chikitu (From ""Coolie"") (Tamil)","Chikitu (From ""Coolie"") (Tamil)",Anirudh Ravichander;T. Rajendar;Arivu,25/6/25,216081,66,FALSE,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop,tamil indie,malayalam hip hop",0.821,0.725,1,-4.884,1,0.141,0.00563,0.000887,0.133,0.46,148.02,4
"Trance of Kuberaa (From ""Kuberaa"")(Tamil)","Trance of Kuberaa (From ""Kuberaa"")(Tamil)",Devi Sri Prasad;Dhanush;Deepak Blue;Viveka,29/5/25,99000,25,FALSE,"telugu pop,tollywood,tamil dance,tamil pop,kollywood",0.739,0.909,6,-7.118,0,0.0715,0.381,0.000271,0.355,0.744,112.365,3
"Monica (From ""Coolie"") (Tamil)","Monica (From ""Coolie"") (Tamil)",Anirudh Ravichander;Sublahshini;Asal Kolaar;Vishnu Edavan,11/7/25,217627,74,FALSE,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop,tamil indie,malayalam hip hop",0.82,0.765,1,-4.949,0,0.192,0.0722,0.0000056,0.0491,0.608,140.101,4
The Blood Bath,Asuran (Original Motion Picture Soundtrack),Arunraja Kamaraj;G. V. Prakash,28/8/19,242400,44,FALSE,"tamil pop,kollywood,tamil hip hop,tamil dance,tollywood",0.696,0.86,9,-9.564,1,0.123,0.675,0.000022,0.439,0.259,81.741,3
"Vizhi Veekura - From ""Think Indie""","Vizhi Veekura (From ""Think Indie"")",Sai Abhyankkar;Sai Smriti;Adesh Krishna,7/7/25,219784,70,FALSE,"tamil indie,kollywood,tamil pop",0.525,0.637,4,-5.822,1,0.0278,0.113,0,0.128,0.301,112.51,4
"Powerhouse (From ""Coolie"") (Tamil)","Powerhouse (From ""Coolie"") (Tamil)",Anirudh Ravichander;Arivu,22/7/25,206627,71,FALSE,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop,tamil indie,malayalam hip hop",0.739,0.958,10,-4.31,0,0.179,0.0673,0.0000087,0.351,0.866,169.014,4
Mobila Mobila,Rendu,D. Imman;Maya Iyer,24/11/06,284853,43,FALSE,"tamil pop,tamil dance,kollywood",0.843,0.572,9,-10.82,1,0.0406,0.122,0.00000508,0.0724,0.637,119.976,4
"Saiyaara (From ""Saiyaara"")","Saiyaara (From ""Saiyaara"")",Tanishk Bagchi;Faheem Abdullah;Arslan Nizami;Irshad Kamil,3/6/25,370875,82,FALSE,"bollywood,hindi pop,desi,desi pop,gujarati garba",0.193,0.631,8,-7.172,0,0.0404,0.495,0.0000058,0.139,0.253,77.825,4
"Barbaad (From ""Saiyaara"")","Barbaad (From ""Saiyaara"")",The Rish;Jubin Nautiyal,10/6/25,357127,78,FALSE,"desi pop,desi,bhajan,hindi pop,bollywood,devotional",0.466,0.51,6,-7.863,0,0.0319,0.379,0.00000447,0.185,0.284,93.988,4
Zamaana Lage,Metro ... In Dino (Side A),Pritam;Arijit Singh;Shashwat Singh;Qaisar-Ul-Jafri;Sandeep Shrivastava,23/6/25,196138,63,FALSE,"bollywood,hindi pop,desi,bangla pop",0.525,0.621,9,-7.503,1,0.0393,0.633,0.00000361,0.127,0.477,121.907,4
Aur Mohabbat Kitni Karoon,Metro ... In Dino (Side A),Pritam;Arijit Singh;Sandeep Shrivastava,23/6/25,236101,57,FALSE,"bollywood,hindi pop,desi,bangla pop",0.48,0.574,0,-7.314,1,0.0281,0.465,0.00222,0.17,0.202,91.984,4
Sakkarai Nilave,Youth (Original Motion Picture Soundtrack),Mani Sharma;Harish Raghavendra;Vairamuthu,19/7/02,342626,43,FALSE,"tamil dance,tollywood,telugu pop,tamil pop,kollywood",0.704,0.514,2,-9.25,1,0.0361,0.508,0,0.359,0.465,90.978,4
"Verappa - From ""Karuppu""","Verappa (From ""Karuppu"")",Sai Abhyankkar;Arivu;Arun Srinivasan,23/7/25,100291,60,FALSE,"tamil indie,kollywood,tamil pop,tamil hip hop,tamil dance,malayalam hip hop",0.684,0.936,9,-5.258,1,0.0946,0.261,0.00000119,0.872,0.354,105.974,4
Chinni Chinni Aasalu,Manam,"Shreya Ghoshal, Ashwin, Hari",9/5/14,320619,51,FALSE,"telugu pop,tollywood",0.718,0.6,9,-6.733,0,0.0575,0.601,0.0000901,0.232,0.642,90.013,4
"Ragile Ragile (From ""Kingdom"")","Ragile Ragile (From ""Kingdom"")",Anirudh Ravichander;Krishna Kanth,29/7/25,303666,63,FALSE,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop",0.653,0.839,7,-6.238,1,0.101,0.000795,0,0.109,0.481,89.977,4
"Hridayam Lopala (From ""Kingdom"")","Hridayam Lopala (From ""Kingdom"")",Anirudh Ravichander;Anumita Nadesan;Krishna Kanth,2/5/25,220000,59,FALSE,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop,indian indie,hindi indie",0.695,0.871,1,-6.081,0,0.0406,0.102,0.0503,0.0941,0.299,120.029,4
"Powerhouse Promo (From ""Coolie"")","Powerhouse Promo (From ""Coolie"")",Anirudh Ravichander;Arivu,20/5/25,52544,50,FALSE,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop,tamil indie,malayalam hip hop",0.665,0.942,10,-3.741,0,0.0753,0.0753,0.00000302,0.109,0.814,169.044,4
Kingdom Teaser OST,Kingdom Teaser OST,Anirudh Ravichander,17/3/25,79183,29,FALSE,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop",0.332,0.662,9,-6.579,0,0.0351,0.0253,0.35,0.0783,0.311,73.461,4
"Anna Antene (From ""Kingdom"")","Anna Antene (From ""Kingdom"")",Anirudh Ravichander;Krishna Kanth,16/7/25,256000,48,FALSE,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop",0.455,0.455,6,-4.626,1,0.0284,0.504,0,0.0908,0.256,149.906,4
"Salambala (From ""Madharaasi"") (Tamil)","Salambala (From ""Madharaasi"") (Tamil)",Anirudh Ravichander;Sai Abhyankkar;Super Subu,31/7/25,207219,66,FALSE,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop,tamil indie",0.705,0.862,8,-7.363,0,0.36,0.125,0.00000238,0.268,0.504,160.019,4
Uyirnaadi Nanbane,Coolie (Original Motion Picture Soundtrack),Anirudh Ravichander;Sai Smriti,2/8/25,228870,48,FALSE,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop,tamil indie",0.33,0.44,1,-10.179,1,0.0334,0.798,0.0253,0.109,0.0857,123.398,4
I Am The Danger,Coolie (Original Motion Picture Soundtrack),Siddharth Basrur;Anirudh Ravichander;Heisenberg,2/8/25,214764,57,FALSE,"bollywood,tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop",0.651,0.698,4,-4.767,1,0.0402,0.00161,0.000322,0.194,0.495,85.012,4
Kokki,Coolie (Original Motion Picture Soundtrack),Anirudh Ravichander;Sooraj Santhosh;Amogh Balaji,2/8/25,232106,57,FALSE,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop,mollywood,malayalam pop",0.772,0.872,1,-6.001,1,0.0439,0.00877,0.0732,0.104,0.449,97.036,4
Mobsta,Coolie (Original Motion Picture Soundtrack),Anirudh Ravichander;Heisenberg,2/8/25,114314,61,FALSE,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop",0.645,0.73,8,-5.848,1,0.064,0.0013,0.0000119,0.0354,0.405,123.947,4
"Kannukkulle (From ""Sita Ramam (Tamil)"")","Kannukkulle [From ""Sita Ramam (Tamil)""]",Vishal Chandrashekhar;Haricharan;Sinduri Vishal,18/7/22,232513,44,FALSE,"tollywood,telugu pop,kollywood,tamil pop,mollywood,malayalam pop,tamil dance,kannada pop",0.493,0.404,6,-11.628,0,0.0394,0.75,0,0.366,0.82,179.992,3
Lose My Mind (feat. Doja Cat),F1 The Album,Don Toliver;Doja Cat,27/6/25,209051,66,FALSE,,0.55,0.666,7,-6.196,1,0.0428,0.0593,0,0.122,0.239,109.959,4
Just Keep Watching,F1 The Album,Tate McRae,27/6/25,142550,69,FALSE,,0.66,0.798,9,-5.863,0,0.11,0.061,0,0.598,0.377,129.929,4
"Janaab-e-Aali (From ""WAR 2"")","Janaab-e-Aali (From ""WAR 2"")",Pritam;Sachet Tandon;Saaj Bhatt;Amitabh Bhattacharya,14/8/25,215538,57,FALSE,"bollywood,hindi pop,desi,bhajan,devotional,desi pop",0.666,0.876,4,-5.234,0,0.226,0.144,0,0.484,0.699,113.76,4
"Aavan Jaavan (From ""WAR 2"")","Aavan Jaavan (From ""WAR 2"")",Pritam;Arijit Singh;Nikhita Gandhi;Amitabh Bhattacharya,31/7/25,225535,74,FALSE,"bollywood,hindi pop,desi,bangla pop",0.616,0.873,11,-3.932,1,0.0528,0.239,0.00000341,0.352,0.669,111.985,4
Mottu Onru (From Kushi),Hariharan Hits at Deva Music,Hariharan;Sadhana Sargam,22/5/13,367072,41,FALSE,"bhajan,tamil pop,ghazal,kollywood,devotional,telugu pop,bollywood",0.869,0.556,1,-13.019,1,0.0516,0.137,0.000284,0.0573,0.963,110.949,4
"Aagasam (From ""Soorarai Pottru"")","Aagasam (From ""Soorarai Pottru"")",G. V. Prakash;Christin jos;Govind Vasantha,23/10/20,276000,39,FALSE,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,mollywood,malayalam pop,malayalam hip hop",0.687,0.596,11,-12.873,0,0.0457,0.043,0,0.163,0.903,105.03,4
"Pottala Muttaye - From ""Thalaivan Thalaivii""","Pottala Muttaye (From ""Thalaivan Thalaivii"")",Santhosh Narayanan;Sublahshini;Vivek,9/6/25,226255,70,FALSE,"tamil pop,kollywood,tamil hip hop,tamil dance,tamil indie,tollywood",0.625,0.591,6,-3.624,0,0.352,0.0805,0.0000139,0.111,0.813,157.417,3
Urugudhe Maragudhe,Legends Of Tamil Melodies,G. V. Prakash;Shreya Ghoshal;Shankar Mahadevan,29/5/25,356040,1,FALSE,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,bollywood,hindi pop,desi,kannada pop,marathi pop,bangla pop,devotional,bhajan",0.693,0.526,5,-8.066,1,0.038,0.37,0,0.108,0.767,139.986,4
Om Namo Bhagavate Vasudevaya,Mahavatar Narsimha (Tamil) [Original Motion Picture Soundtrack],Sam C.S.;Vijay Prakash;D.Mohan Kumar;Saurabh Mittal;Twinkle Mittal,8/7/25,216923,43,FALSE,"tamil pop,kollywood,malayalam hip hop,malayalam pop,kannada pop,sandalwood,tollywood,telugu pop,devotional,tamil dance,bhajan",0.319,0.573,9,-9.063,0,0.0458,0.764,0,0.0704,0.178,129.959,4
"Dahaa Theme (From ""Coolie"")","Dahaa Theme (From ""Coolie"")",Anirudh Ravichander;Lalo Salamanca;Heisenberg,26/8/25,179339,61,FALSE,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop",0.734,0.665,7,-6.698,1,0.173,0.0425,0.163,0.11,0.615,173.903,4
Vazhiyiraen,Madharaasi (Original Motion Picture Soundtrack),Anirudh Ravichander;Kwame Fyah;Vignesh Shivan,27/8/25,235613,47,FALSE,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop",0.726,0.813,5,-7.201,0,0.0728,0.113,0.0173,0.176,0.563,105.99,4
Madharaasi Theme,Madharaasi (Original Motion Picture Soundtrack),Anirudh Ravichander,27/8/25,72983,46,FALSE,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop",0.661,0.611,2,-5.652,1,0.0343,0.0752,0.0000772,0.258,0.697,140.041,4
Unadhu Enadhu,Madharaasi (Original Motion Picture Soundtrack),Anirudh Ravichander;Shilpa Rao;Ravi G;Adesh Krishna,27/8/25,260000,38,FALSE,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop,bollywood,hindi pop,desi,tamil indie",0.654,0.831,9,-6.349,1,0.0436,0.0315,0.00000524,0.266,0.23,123.905,4
Animal Instinct,Madharaasi (Original Motion Picture Soundtrack),Anirudh Ravichander,27/8/25,37299,46,FALSE,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop",0.786,0.784,5,-8.488,1,0.0513,0.0327,0.7,0.242,0.332,118.963,4
Usara Uruvi,Madharaasi (Original Motion Picture Soundtrack),Anirudh Ravichander;Ravi G;Vishnu Edavan,27/8/25,203593,40,FALSE,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop",0.363,0.401,0,-7.168,0,0.0291,0.854,0,0.119,0.179,150.606,3
Madharaasi Flow,Madharaasi (Original Motion Picture Soundtrack),Anirudh Ravichander;Kwame Fyah,27/8/25,40000,37,FALSE,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop",0.768,0.783,1,-4.666,1,0.348,0.0613,0.00632,0.0933,0.158,72.527,4
Thangapoovey,Madharaasi (Original Motion Picture Soundtrack),Anirudh Ravichander;Ravi G;Vivek,27/8/25,240845,69,FALSE,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop",0.62,0.699,5,-6.65,0,0.0494,0.586,0.000108,0.151,0.591,79.368,3
Mudinja Thodra,Madharaasi (Original Motion Picture Soundtrack),Anirudh Ravichander,27/8/25,117802,43,FALSE,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop",0.44,0.879,4,-5.546,0,0.0789,0.000245,0.32,0.62,0.0594,179.97,4
"Oorum Blood - From ""Dude""","Oorum Blood (From ""Dude"")",Sai Abhyankkar;Paal Dabba;Bhumi;Deepthi Suresh,28/8/25,240107,78,FALSE,"tamil indie,kollywood,tamil pop,tamil hip hop,malayalam hip hop,tamil dance",0.698,0.631,10,-8.706,0,0.0522,0.356,0,0.16,0.515,129.987,4
"Blud Is On His Way - From ""Dude""","Blud Is On His Way (From ""Dude"")",Sai Abhyankkar,26/3/25,77080,59,FALSE,"tamil indie,kollywood,tamil pop",0.655,0.724,0,-9.09,0,0.0407,0.0241,0.947,0.525,0.344,137.055,4
Qayde Se,Metro ... In Dino (Side B),Pritam;Arijit Singh;Amitabh Bhattacharya,14/7/25,215075,62,FALSE,"bollywood,hindi pop,desi,bangla pop",0.328,0.492,9,-9.317,1,0.052,0.948,0.00129,0.154,0.424,96.248,4
The Dead Dance,The Dead Dance,Lady Gaga,3/9/25,228518,79,FALSE,"art pop,pop",0.573,0.835,7,-4.831,1,0.0536,0.0184,0.00000373,0.0733,0.237,123.005,4
"Nallaru Po - From ""Dude""","Nallaru Po (From ""Dude"")",Sai Abhyankkar;Tippu;Mohit Chauhan;Vivek,19/9/25,236071,69,FALSE,"tamil indie,kollywood,tamil pop,tamil dance,kannada pop,telugu pop,tollywood,sandalwood,bollywood,hindi pop,sufi,desi",0.542,0.458,10,-8.886,0,0.0353,0.758,0.0000249,0.138,0.437,87.467,4
"Bus Fight x Powerhouse x Disco (From ""Coolie BGM"")","Bus Fight X Powerhouse X Disco (From ""Coolie BGM"")",Anirudh Ravichander;Rajinikanth;Aamir Khan;Arivu,15/9/25,177514,58,FALSE,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop,bollywood,tamil indie,malayalam hip hop",0.537,0.931,10,-3.167,0,0.262,0.105,0.00174,0.303,0.49,169.011,4
Chogada,Loveyatri - A Journey Of Love,Darshan Raval;Asees Kaur;Lijo George-Dj Chetas;Shabbir Ahmed,3/10/18,249741,48,FALSE,"gujarati garba,hindi pop,gujarati pop,bollywood,desi pop,desi,bhajan",0.359,0.972,7,-3.452,1,0.109,0.136,0.00000252,0.14,0.595,62.914,4
Kanadhasan Karaikudi,Anjathe (Original Motion Picture Soundtrack),Sundar C. Babu;Kabilan;Myskkin,21/1/20,245266,61,FALSE,"tamil dance,kollywood,tamil pop",0.698,0.635,3,-5.675,1,0.0604,0.0804,0,0.0806,0.869,172.412,3
We Are Young (feat. Janelle Monáe),Some Nights,fun.;Janelle Monáe,14/2/12,250626,80,FALSE,alternative r&b,0.378,0.638,10,-5.576,1,0.075,0.02,0.0000766,0.0849,0.735,184.086,4
Mirrors,The 20/20 Experience (Deluxe Version),Justin Timberlake,15/3/13,485598,84,FALSE,,0.574,0.512,5,-6.664,0,0.0503,0.234,0,0.0946,0.512,76.899,4
Safe and Sound,In A Tidal Wave of Mystery,Capital Cities,4/6/13,192789,83,FALSE,,0.655,0.818,0,-4.852,1,0.0319,0.000182,0.00399,0.104,0.767,117.956,5
Pompeii,Bad Blood,Bastille,1/1/13,214147,78,FALSE,,0.679,0.715,9,-6.383,1,0.0407,0.0755,0,0.271,0.571,127.435,4
Airplanes (feat. Hayley Williams of Paramore),B.o.B Presents: The Adventures of Bobby Ray,B.o.B;Hayley Williams,27/4/10,180480,79,TRUE,art pop,0.66,0.867,6,-4.285,0,0.116,0.11,0,0.0368,0.377,93.033,4
Little Talks,My Head Is An Animal,Of Monsters and Men,1/1/12,266600,81,FALSE,folk pop,0.457,0.757,1,-5.177,1,0.032,0.0206,0,0.146,0.417,102.961,4
Where Are Ü Now (with Justin Bieber),Skrillex and Diplo present Jack Ü,Jack Ü;Skrillex;Diplo;Justin Bieber,24/2/15,250285,77,FALSE,"dubstep,edm,electro,electronic,moombahton",0.432,0.781,4,-4.038,0,0.0567,0.041,0.00000421,0.0789,0.197,139.432,4
You Make Me Feel... (feat. Sabi),Night Shades,Cobra Starship;Sabi,29/8/11,215693,73,FALSE,,0.668,0.857,7,-2.944,0,0.0535,0.0191,0.00000671,0.0385,0.748,131.959,4
Sapphire,Sapphire,Ed Sheeran,5/6/25,179082,80,FALSE,soft pop,0.631,0.72,1,-6.152,1,0.0655,0.0163,0,0.347,0.394,95.011,4
For A Reason,P-POP CULTURE,Karan Aujla;Ikky,22/8/25,180000,85,FALSE,"punjabi pop,punjabi hip hop,bhangra,desi hip hop,desi",0.662,0.799,6,-4.173,0,0.0349,0.0931,0,0.202,0.964,89.989,4
"Brahmakalasha (From ""Kantara A Legend Chapter 1 - Kannada"")","Brahmakalasha (From ""Kantara A Legend Chapter 1 - Kannada"")",B. Ajaneesh Loknath;Shasiraj Kavoor;Abby V,27/9/25,343899,58,FALSE,"kannada pop,sandalwood,devotional,tamil indie",0.489,0.941,9,-5.372,1,0.329,0.323,0.00000225,0.282,0.543,160.027,4
"Rebel Song (From ""Kantara A Legend Chapter 1 - Kannada"")","Rebel Song (From ""Kantara A Legend Chapter 1 - Kannada"")",B. Ajaneesh Loknath;Trilok Trivikrama;Mime Ramdas,1/10/25,238857,44,FALSE,"kannada pop,sandalwood,devotional",0.452,0.92,11,-3.782,0,0.507,0.574,0.000276,0.389,0.0981,149.664,4
Dusk Till Dawn (feat. Sia) - Radio Edit,Icarus Falls,ZAYN;Sia,14/12/18,239000,82,FALSE,,0.259,0.437,11,-6.589,0,0.0386,0.102,0.00000132,0.106,0.0951,180.042,4
Sahiba,Sahiba,Aditya Rikhari,19/12/23,190098,88,FALSE,"hindi indie,indian indie,desi pop,hindi pop",0.675,0.432,10,-9.076,0,0.0332,0.551,0,0.0772,0.431,100.007,4
